Time(s),CH1V,CH2V,CH3V
-2.900000e-07,3.053333e-03,7.986667e-03,-1.173333e-03
-2.895000e-07,3.253333e-03,9.293334e-03,-8.000000e-05
-2.890000e-07,4.053333e-03,9.626667e-03,1.440000e-03
-2.885000e-07,4.800000e-03,8.440000e-03,2.986667e-03
-2.880000e-07,4.506667e-03,6.453333e-03,4.720000e-03
-2.875000e-07,3.826667e-03,5.120000e-03,4.586667e-03
-2.870000e-07,4.266667e-03,5.093333e-03,4.533333e-04
-2.865000e-07,5.480000e-03,5.853334e-03,-3.706667e-03
-2.860000e-07,5.560000e-03,6.960000e-03,-1.386667e-03
-2.855000e-07,4.586667e-03,8.106667e-03,4.133333e-03
-2.850000e-07,4.386667e-03,8.880000e-03,3.226667e-03
-2.845000e-07,5.120000e-03,8.786666e-03,-3.120000e-03
-2.840000e-07,5.040000e-03,7.986667e-03,-4.400000e-03
-2.835000e-07,3.733333e-03,7.160000e-03,4.533333e-04
-2.830000e-07,2.786667e-03,6.720000e-03,1.840000e-03
-2.825000e-07,2.906667e-03,6.546667e-03,-2.026667e-03
-2.820000e-07,3.373333e-03,6.746667e-03,-3.466667e-03
-2.815000e-07,3.906667e-03,7.493333e-03,-1.333333e-04
-2.810000e-07,4.853333e-03,8.226667e-03,2.400000e-03
-2.805000e-07,5.800000e-03,7.986667e-03,1.893333e-03
-2.800000e-07,5.866667e-03,6.773334e-03,1.840000e-03
-2.795000e-07,5.333333e-03,5.626667e-03,3.146667e-03
-2.790000e-07,5.453333e-03,5.386667e-03,3.093333e-03
-2.785000e-07,5.893333e-03,6.120000e-03,1.946667e-03
-2.780000e-07,5.266667e-03,7.520000e-03,2.746667e-03
-2.775000e-07,4.266667e-03,8.880000e-03,3.493333e-03
-2.770000e-07,4.880000e-03,9.293334e-03,-5.866667e-04
-2.765000e-07,6.453333e-03,8.253333e-03,-4.506667e-03
-2.760000e-07,6.213333e-03,6.306667e-03,1.200000e-03
-2.755000e-07,4.053333e-03,4.760000e-03,1.141333e-02
-2.750000e-07,2.760000e-03,4.466667e-03,1.093333e-02
-2.745000e-07,3.560000e-03,5.120000e-03,-6.400000e-04
-2.740000e-07,5.000000e-03,6.333333e-03,-8.266667e-03
-2.735000e-07,5.720000e-03,7.786667e-03,-5.893333e-03
-2.730000e-07,5.600000e-03,8.733333e-03,-1.733333e-03
-2.725000e-07,4.946667e-03,8.400000e-03,0.000000e+00
-2.720000e-07,4.173333e-03,7.280000e-03,2.986667e-03
-2.715000e-07,3.640000e-03,6.600000e-03,6.560000e-03
-2.710000e-07,3.706667e-03,6.573333e-03,5.226667e-03
-2.705000e-07,4.000000e-03,6.546667e-03,9.066667e-04
-2.700000e-07,4.093333e-03,6.653334e-03,9.600000e-04
-2.695000e-07,4.146667e-03,7.693333e-03,3.146667e-03
-2.690000e-07,4.613333e-03,8.906666e-03,-1.120000e-03
-2.685000e-07,5.213333e-03,8.493333e-03,-8.026667e-03
-2.680000e-07,5.093333e-03,6.573333e-03,-4.853333e-03
-2.675000e-07,4.346667e-03,5.066667e-03,6.106667e-03
-2.670000e-07,3.973333e-03,5.066667e-03,9.386667e-03
-2.665000e-07,4.200000e-03,5.853334e-03,2.533333e-03
-2.660000e-07,4.386667e-03,7.133333e-03,-2.026667e-03
-2.655000e-07,4.533333e-03,8.973333e-03,-5.333333e-04
-2.650000e-07,5.186667e-03,1.018667e-02,-1.333333e-03
-2.645000e-07,5.720000e-03,9.026667e-03,-4.506667e-03
-2.640000e-07,4.880000e-03,6.480000e-03,-1.173333e-03
-2.635000e-07,3.400000e-03,5.386667e-03,6.106667e-03
-2.630000e-07,3.400000e-03,5.920000e-03,5.360000e-03
-2.625000e-07,4.880000e-03,5.973333e-03,-1.280000e-03
-2.620000e-07,5.773333e-03,5.360000e-03,0.000000e+00
-2.615000e-07,5.560000e-03,5.920000e-03,7.706667e-03
-2.610000e-07,5.653333e-03,7.426667e-03,7.013333e-03
-2.605000e-07,5.986667e-03,7.546667e-03,-8.266667e-04
-2.600000e-07,5.093333e-03,5.920000e-03,0.000000e+00
-2.595000e-07,3.466667e-03,4.826667e-03,9.040000e-03
-2.590000e-07,3.320000e-03,5.213333e-03,9.893334e-03
-2.585000e-07,4.680000e-03,6.093333e-03,-1.866667e-04
