Time(s),CH1V,CH2V,CH3V
-2.900000e-07,3.293333e-03,3.666667e-03,1.013333e-03
-2.895000e-07,3.853333e-03,4.173333e-03,1.653333e-03
-2.890000e-07,4.613333e-03,5.120000e-03,2.000000e-03
-2.885000e-07,4.386667e-03,4.760000e-03,6.133333e-04
-2.880000e-07,2.986667e-03,2.666667e-03,-9.333334e-04
-2.875000e-07,-2.666667e-05,-7.200000e-04,-1.333333e-03
-2.870000e-07,-6.173333e-03,-6.160000e-03,-9.333334e-04
-2.865000e-07,-1.828000e-02,-1.625333e-02,-5.866667e-04
-2.860000e-07,-3.972000e-02,-3.334667e-02,-1.120000e-03
-2.855000e-07,-7.321333e-02,-5.913333e-02,-1.973333e-03
-2.850000e-07,-1.196000e-01,-9.540000e-02,-1.866667e-03
-2.845000e-07,-1.769867e-01,-1.435467e-01,-1.173333e-03
-2.840000e-07,-2.417867e-01,-2.019067e-01,-1.466667e-03
-2.835000e-07,-3.109200e-01,-2.659600e-01,-1.386667e-03
-2.830000e-07,-3.820000e-01,-3.296800e-01,1.600000e-03
-2.825000e-07,-4.509333e-01,-3.874400e-01,4.480000e-03
-2.820000e-07,-5.127600e-01,-4.347867e-01,1.706667e-03
-2.815000e-07,-5.650400e-01,-4.690400e-01,-4.160000e-03
-2.810000e-07,-6.075733e-01,-4.895067e-01,-4.400000e-03
-2.805000e-07,-6.381333e-01,-4.973867e-01,2.186667e-03
-2.800000e-07,-6.530800e-01,-4.954267e-01,8.106667e-03
-2.795000e-07,-6.520666e-01,-4.867867e-01,8.533333e-03
-2.790000e-07,-6.390000e-01,-4.732533e-01,5.360000e-03
-2.785000e-07,-6.182000e-01,-4.552800e-01,2.586667e-03
-2.780000e-07,-5.924267e-01,-4.337467e-01,2.053333e-03
-2.775000e-07,-5.632933e-01,-4.102133e-01,2.586667e-03
-2.770000e-07,-5.319333e-01,-3.853333e-01,1.946667e-03
-2.765000e-07,-4.997467e-01,-3.593733e-01,0.000000e+00
-2.760000e-07,-4.676533e-01,-3.344667e-01,-9.333334e-04
-2.755000e-07,-4.345733e-01,-3.132400e-01,0.000000e+00
-2.750000e-07,-3.983333e-01,-2.942000e-01,1.093333e-03
-2.745000e-07,-3.585733e-01,-2.730933e-01,6.133333e-04
-2.740000e-07,-3.179867e-01,-2.497600e-01,-1.333333e-03
-2.735000e-07,-2.805333e-01,-2.282667e-01,-2.826667e-03
-2.730000e-07,-2.494667e-01,-2.099600e-01,-1.573333e-03
-2.725000e-07,-2.260400e-01,-1.930800e-01,8.000000e-04
-2.720000e-07,-2.093867e-01,-1.787200e-01,6.133333e-04
-2.715000e-07,-1.977600e-01,-1.702800e-01,-7.733333e-04
-2.710000e-07,-1.894800e-01,-1.667600e-01,1.200000e-03
-2.705000e-07,-1.829067e-01,-1.629733e-01,3.386667e-03
-2.700000e-07,-1.767200e-01,-1.572933e-01,-1.386667e-03
-2.695000e-07,-1.707467e-01,-1.520533e-01,-1.021333e-02
-2.690000e-07,-1.652133e-01,-1.472533e-01,-1.149333e-02
-2.685000e-07,-1.588000e-01,-1.399600e-01,-4.053333e-03
-2.680000e-07,-1.492667e-01,-1.298667e-01,2.186667e-03
-2.675000e-07,-1.368133e-01,-1.196533e-01,3.280000e-03
-2.670000e-07,-1.233600e-01,-1.100933e-01,4.133333e-03
-2.665000e-07,-1.093600e-01,-9.946667e-02,6.400000e-03
-2.660000e-07,-9.350666e-02,-8.790667e-02,5.813333e-03
