Time(s),CH1V,CH2V
-1.720000e-07,1.780000e-04,-6.800000e-04
-1.710000e-07,2.486667e-04,-1.136000e-03
-1.700000e-07,2.120000e-04,-1.349333e-03
-1.690000e-07,1.080000e-04,-1.473333e-03
-1.680000e-07,6.866667e-05,-1.425333e-03
-1.670000e-07,9.133334e-05,-9.533333e-04
-1.660000e-07,5.866666e-05,-2.880000e-04
-1.650000e-07,-1.333333e-05,-2.000000e-05
-1.640000e-07,1.933333e-05,-1.600000e-04
-1.630000e-07,1.453333e-04,-2.080000e-04
-1.620000e-07,2.006667e-04,-1.600000e-04
-1.610000e-07,1.606667e-04,-4.760000e-04
-1.600000e-07,1.440000e-04,-1.102667e-03
-1.590000e-07,1.593333e-04,-1.414667e-03
-1.580000e-07,9.866666e-05,-1.152000e-03
-1.570000e-07,-2.933333e-05,-6.426667e-04
-1.560000e-07,-8.133333e-05,-2.240000e-04
-1.550000e-07,-6.666667e-07,-4.000000e-06
-1.540000e-07,1.266667e-04,-9.466667e-05
-1.530000e-07,2.086667e-04,-5.986667e-04
-1.520000e-07,2.186667e-04,-1.301333e-03
-1.510000e-07,1.646667e-04,-1.778667e-03
-1.500000e-07,7.600000e-05,-1.924000e-03
-1.490000e-07,3.333333e-05,-1.892000e-03
-1.480000e-07,9.266667e-05,-1.489333e-03
-1.470000e-07,1.493333e-04,-4.280000e-04
-1.460000e-07,5.133333e-05,6.720000e-04
-1.450000e-07,-8.733333e-05,7.200000e-04
-1.440000e-07,-9.333333e-06,-1.386667e-04
-1.430000e-07,2.460000e-04,-7.120000e-04
-1.420000e-07,3.560000e-04,-7.440000e-04
-1.410000e-07,2.046667e-04,-1.012000e-03
-1.400000e-07,-1.666667e-05,-1.526667e-03
-1.390000e-07,-1.186667e-04,-1.414667e-03
-1.380000e-07,-9.000000e-05,-6.040000e-04
-1.370000e-07,1.333333e-05,2.800000e-05
-1.360000e-07,1.326667e-04,9.733333e-05
-1.350000e-07,1.846667e-04,-1.466667e-05
-1.340000e-07,1.266667e-04,-1.866667e-04
-1.330000e-07,7.266667e-05,-6.693333e-04
-1.320000e-07,1.606667e-04,-1.258667e-03
-1.310000e-07,2.913333e-04,-1.420000e-03
-1.300000e-07,2.260000e-04,-1.113333e-03
-1.290000e-07,-6.666667e-06,-8.346667e-04
-1.280000e-07,-1.253333e-04,-8.026666e-04
-1.270000e-07,-3.200000e-05,-8.026666e-04
-1.260000e-07,1.013333e-04,-6.800000e-04
-1.250000e-07,1.566667e-04,-5.400000e-04
-1.240000e-07,1.760000e-04,-5.346666e-04
-1.230000e-07,2.273333e-04,-7.120000e-04
-1.220000e-07,3.080000e-04,-1.102667e-03
-1.210000e-07,3.280000e-04,-1.640000e-03
-1.200000e-07,1.946667e-04,-1.848000e-03
-1.190000e-07,1.733333e-05,-1.312000e-03
-1.180000e-07,6.000000e-06,-4.973334e-04
-1.170000e-07,1.306667e-04,-3.200000e-04
-1.160000e-07,1.580000e-04,-6.746667e-04
-1.150000e-07,8.000000e-05,-5.933333e-04
-1.140000e-07,1.153333e-04,-4.666667e-05
-1.130000e-07,2.526667e-04,1.333333e-06
-1.120000e-07,2.513333e-04,-6.320000e-04
-1.110000e-07,9.266667e-05,-1.130667e-03
-1.100000e-07,9.333333e-06,-1.152000e-03
-1.090000e-07,6.466667e-05,-1.102667e-03
-1.080000e-07,1.113333e-04,-1.028000e-03
-1.070000e-07,8.133333e-05,-5.826667e-04
-1.060000e-07,6.266667e-05,1.333333e-06
-1.050000e-07,1.140000e-04,7.600000e-05
