Time(s),CH1V,CH2V,CH3V
-2.640000e-07,3.253333e-03,4.613333e-03,7.520000e-03
-2.635000e-07,4.253333e-03,5.906667e-03,6.720000e-03
-2.630000e-07,5.026666e-03,6.826667e-03,4.640000e-03
-2.625000e-07,5.253333e-03,7.506667e-03,4.346667e-03
-2.620000e-07,5.706667e-03,7.840000e-03,6.320000e-03
-2.615000e-07,6.120000e-03,7.213333e-03,8.106667e-03
-2.610000e-07,5.373333e-03,5.760000e-03,6.880000e-03
-2.605000e-07,4.040000e-03,4.520000e-03,3.840000e-03
-2.600000e-07,3.933333e-03,4.613333e-03,2.613333e-03
-2.595000e-07,4.986667e-03,6.320000e-03,4.000000e-03
-2.590000e-07,5.560000e-03,8.666666e-03,4.826667e-03
-2.585000e-07,5.253333e-03,9.960000e-03,3.253333e-03
-2.580000e-07,5.320000e-03,9.320000e-03,6.666667e-04
-2.575000e-07,5.853334e-03,7.213333e-03,-4.266667e-04
-2.570000e-07,5.640000e-03,5.026666e-03,1.120000e-03
-2.565000e-07,4.760000e-03,3.986666e-03,3.040000e-03
-2.560000e-07,4.493333e-03,4.106666e-03,1.760000e-03
-2.555000e-07,4.906666e-03,4.573334e-03,-9.066667e-04
-2.550000e-07,4.813334e-03,5.440000e-03,4.800000e-04
-2.545000e-07,4.493333e-03,7.240000e-03,4.640000e-03
-2.540000e-07,5.293333e-03,9.053334e-03,5.226667e-03
-2.535000e-07,6.560000e-03,8.960000e-03,3.040000e-03
-2.530000e-07,6.093333e-03,7.040000e-03,5.093333e-03
-2.525000e-07,4.080000e-03,5.293333e-03,9.840000e-03
-2.520000e-07,2.986667e-03,5.106667e-03,8.453334e-03
-2.515000e-07,3.693333e-03,6.120000e-03,2.000000e-03
-2.510000e-07,4.666667e-03,7.600000e-03,2.133333e-04
-2.505000e-07,4.840000e-03,8.986667e-03,4.053333e-03
-2.500000e-07,4.546667e-03,9.106667e-03,4.586667e-03
-2.495000e-07,4.280000e-03,7.120000e-03,6.666667e-04
