Time(s),CH1V,CH2V,CH3V
-3.520000e-08,-3.706667e-03,-4.320000e-03,-4.461333e-02
-3.515000e-08,-3.760000e-03,-4.240000e-03,-4.424000e-02
-3.510000e-08,-3.706667e-03,-4.213333e-03,-4.349333e-02
-3.505000e-08,-3.866667e-03,-4.053333e-03,-4.224000e-02
-3.500000e-08,-3.920000e-03,-3.946667e-03,-4.069333e-02
-3.495000e-08,-3.866667e-03,-3.893333e-03,-3.872000e-02
-3.490000e-08,-4.053333e-03,-3.680000e-03,-3.642667e-02
-3.485000e-08,-4.106666e-03,-3.546667e-03,-3.376000e-02
-3.480000e-08,-4.213333e-03,-3.280000e-03,-3.090667e-02
-3.475000e-08,-4.346667e-03,-3.040000e-03,-2.768000e-02
-3.470000e-08,-4.560000e-03,-2.800000e-03,-2.416000e-02
-3.465000e-08,-4.693334e-03,-2.560000e-03,-2.061333e-02
-3.460000e-08,-4.906666e-03,-2.213333e-03,-1.680000e-02
-3.455000e-08,-5.013333e-03,-2.080000e-03,-1.290667e-02
-3.450000e-08,-5.200000e-03,-1.760000e-03,-8.960000e-03
-3.445000e-08,-5.493333e-03,-1.333333e-03,-5.066667e-03
-3.440000e-08,-5.653333e-03,-1.120000e-03,-1.093333e-03
-3.435000e-08,-5.920000e-03,-7.466667e-04,2.773333e-03
-3.430000e-08,-6.053333e-03,-4.533333e-04,6.613333e-03
-3.425000e-08,-6.266667e-03,-1.600000e-04,1.024000e-02
-3.420000e-08,-6.453333e-03,5.333333e-05,1.362667e-02
-3.415000e-08,-6.720000e-03,3.733333e-04,1.690667e-02
-3.410000e-08,-6.826667e-03,5.866667e-04,1.984000e-02
-3.405000e-08,-7.093333e-03,9.333334e-04,2.256000e-02
-3.400000e-08,-7.253333e-03,1.146667e-03,2.493333e-02
-3.395000e-08,-7.280000e-03,1.280000e-03,2.693333e-02
-3.390000e-08,-7.440000e-03,1.520000e-03,2.856000e-02
-3.385000e-08,-7.466667e-03,1.626667e-03,2.986667e-02
-3.380000e-08,-7.520000e-03,1.840000e-03,3.066667e-02
-3.375000e-08,-7.520000e-03,2.000000e-03,3.112000e-02
-3.370000e-08,-7.573333e-03,2.080000e-03,3.125333e-02
-3.365000e-08,-7.466667e-03,2.106667e-03,3.080000e-02
-3.360000e-08,-7.413333e-03,2.240000e-03,3.005333e-02
-3.355000e-08,-7.226666e-03,2.160000e-03,2.885333e-02
-3.350000e-08,-7.040000e-03,2.186667e-03,2.725333e-02
-3.345000e-08,-6.933333e-03,2.293333e-03,2.517333e-02
-3.340000e-08,-6.666667e-03,2.186667e-03,2.285333e-02
-3.335000e-08,-6.453333e-03,2.213333e-03,2.013333e-02
-3.330000e-08,-6.106667e-03,2.160000e-03,1.720000e-02
-3.325000e-08,-5.813333e-03,2.133333e-03,1.392000e-02
-3.320000e-08,-5.520000e-03,2.000000e-03,1.029333e-02
-3.315000e-08,-5.253333e-03,1.973333e-03,6.586667e-03
-3.310000e-08,-4.853333e-03,1.840000e-03,2.613333e-03
-3.305000e-08,-4.640000e-03,1.840000e-03,-1.386667e-03
-3.300000e-08,-4.320000e-03,1.786667e-03,-5.546667e-03
-3.295000e-08,-3.920000e-03,1.626667e-03,-9.760000e-03
-3.290000e-08,-3.706667e-03,1.600000e-03,-1.397333e-02
-3.285000e-08,-3.440000e-03,1.493333e-03,-1.805333e-02
-3.280000e-08,-3.200000e-03,1.520000e-03,-2.221333e-02
-3.275000e-08,-3.013333e-03,1.466667e-03,-2.613333e-02
-3.270000e-08,-2.933333e-03,1.413333e-03,-2.978667e-02
-3.265000e-08,-2.773333e-03,1.280000e-03,-3.336000e-02
-3.260000e-08,-2.720000e-03,1.306667e-03,-3.658667e-02
-3.255000e-08,-2.586667e-03,1.146667e-03,-3.952000e-02
-3.250000e-08,-2.586667e-03,1.093333e-03,-4.210667e-02
-3.245000e-08,-2.746667e-03,1.173333e-03,-4.442666e-02
-3.240000e-08,-2.773333e-03,1.040000e-03,-4.624000e-02
-3.235000e-08,-2.933333e-03,1.040000e-03,-4.773333e-02
-3.230000e-08,-3.013333e-03,9.866667e-04,-4.869333e-02
-3.225000e-08,-3.200000e-03,9.333334e-04,-4.925333e-02
-3.220000e-08,-3.440000e-03,8.266667e-04,-4.941333e-02
-3.215000e-08,-3.733333e-03,7.733333e-04,-4.904000e-02
-3.210000e-08,-3.920000e-03,6.933333e-04,-4.829333e-02
-3.205000e-08,-4.346667e-03,7.200000e-04,-4.701333e-02
-3.200000e-08,-4.640000e-03,6.666667e-04,-4.533333e-02
-3.195000e-08,-4.826667e-03,5.600000e-04,-4.325333e-02
-3.190000e-08,-5.200000e-03,5.600000e-04,-4.080000e-02
-3.185000e-08,-5.466667e-03,5.066667e-04,-3.789333e-02
-3.180000e-08,-5.760000e-03,5.600000e-04,-3.477333e-02
-3.175000e-08,-6.026667e-03,5.866667e-04,-3.128000e-02
-3.170000e-08,-6.346667e-03,6.133333e-04,-2.744000e-02
-3.165000e-08,-6.560000e-03,6.400000e-04,-2.349333e-02
-3.160000e-08,-6.773334e-03,7.733333e-04,-1.925333e-02
-3.155000e-08,-6.853333e-03,8.266667e-04,-1.490667e-02
-3.150000e-08,-6.986666e-03,9.600000e-04,-1.045333e-02
-3.145000e-08,-7.200000e-03,1.280000e-03,-6.000000e-03
-3.140000e-08,-7.200000e-03,1.466667e-03,-1.413333e-03
-3.135000e-08,-7.280000e-03,1.786667e-03,3.040000e-03
-3.130000e-08,-7.173333e-03,2.160000e-03,7.520000e-03
-3.125000e-08,-7.146667e-03,2.560000e-03,1.181333e-02
-3.120000e-08,-7.040000e-03,2.906667e-03,1.589333e-02
-3.115000e-08,-6.986666e-03,3.466667e-03,1.984000e-02
-3.110000e-08,-6.773334e-03,3.946667e-03,2.346667e-02
-3.105000e-08,-6.746667e-03,4.613333e-03,2.693333e-02
-3.100000e-08,-6.560000e-03,5.226667e-03,3.002667e-02
-3.095000e-08,-6.240000e-03,5.786667e-03,3.272000e-02
-3.090000e-08,-6.133333e-03,6.480000e-03,3.501333e-02
-3.085000e-08,-5.893333e-03,7.146667e-03,3.704000e-02
-3.080000e-08,-5.653333e-03,7.866667e-03,3.842667e-02
-3.075000e-08,-5.440000e-03,8.506667e-03,3.949333e-02
-3.070000e-08,-5.306667e-03,9.120000e-03,4.018667e-02
-3.065000e-08,-5.040000e-03,9.653334e-03,4.029333e-02
-3.060000e-08,-4.906666e-03,1.024000e-02,3.997333e-02
-3.055000e-08,-4.640000e-03,1.056000e-02,3.920000e-02
-3.050000e-08,-4.453333e-03,1.090667e-02,3.794667e-02
-3.045000e-08,-4.373333e-03,1.128000e-02,3.616000e-02
-3.040000e-08,-4.213333e-03,1.133333e-02,3.408000e-02
-3.035000e-08,-4.133333e-03,1.136000e-02,3.149333e-02
-3.030000e-08,-3.946667e-03,1.125333e-02,2.864000e-02
-3.025000e-08,-3.840000e-03,1.096000e-02,2.538667e-02
-3.020000e-08,-3.786667e-03,1.048000e-02,2.170667e-02
-3.015000e-08,-3.786667e-03,1.000000e-02,1.784000e-02
-3.010000e-08,-3.653333e-03,9.253333e-03,1.368000e-02
-3.005000e-08,-3.760000e-03,8.506667e-03,9.440000e-03
-3.000000e-08,-3.733333e-03,7.573333e-03,4.933333e-03
-2.995000e-08,-3.626667e-03,6.426667e-03,3.466667e-04
-2.990000e-08,-3.706667e-03,5.333333e-03,-4.320000e-03
-2.985000e-08,-3.653333e-03,4.053333e-03,-8.933334e-03
-2.980000e-08,-3.680000e-03,2.880000e-03,-1.365333e-02
-2.975000e-08,-3.680000e-03,1.600000e-03,-1.813333e-02
-2.970000e-08,-3.760000e-03,3.200000e-04,-2.242667e-02
-2.965000e-08,-3.733333e-03,-9.866667e-04,-2.666667e-02
-2.960000e-08,-3.760000e-03,-2.026667e-03,-3.058667e-02
