Time(s),CH1V,CH2V,CH3V
-3.520000e-08,1.920000e-03,-5.040000e-03,1.421333e-02
-3.515000e-08,1.600000e-03,-5.680000e-03,1.074667e-02
-3.510000e-08,1.173333e-03,-6.320000e-03,7.093333e-03
-3.505000e-08,6.400000e-04,-6.986666e-03,3.306667e-03
-3.500000e-08,2.666667e-05,-7.493333e-03,-3.733333e-04
-3.495000e-08,-5.066667e-04,-8.026667e-03,-4.160000e-03
-3.490000e-08,-1.280000e-03,-8.400000e-03,-7.786667e-03
-3.485000e-08,-1.973333e-03,-8.773333e-03,-1.141333e-02
-3.480000e-08,-2.560000e-03,-9.173334e-03,-1.490667e-02
-3.475000e-08,-3.306667e-03,-9.386667e-03,-1.826667e-02
-3.470000e-08,-4.000000e-03,-9.626667e-03,-2.136000e-02
-3.465000e-08,-4.666667e-03,-9.653334e-03,-2.440000e-02
-3.460000e-08,-5.280000e-03,-9.706667e-03,-2.712000e-02
-3.455000e-08,-5.946666e-03,-9.680000e-03,-2.949333e-02
-3.450000e-08,-6.426667e-03,-9.626667e-03,-3.170667e-02
-3.445000e-08,-6.960000e-03,-9.386667e-03,-3.354667e-02
-3.440000e-08,-7.306667e-03,-9.280000e-03,-3.509333e-02
-3.435000e-08,-7.626667e-03,-9.013333e-03,-3.629333e-02
-3.430000e-08,-7.973333e-03,-8.533333e-03,-3.720000e-02
-3.425000e-08,-8.106667e-03,-8.213333e-03,-3.765333e-02
-3.420000e-08,-8.213333e-03,-7.706667e-03,-3.784000e-02
-3.415000e-08,-8.160000e-03,-7.226666e-03,-3.754667e-02
-3.410000e-08,-8.080000e-03,-6.666667e-03,-3.696000e-02
-3.405000e-08,-7.946666e-03,-6.160000e-03,-3.610667e-02
-3.400000e-08,-7.733333e-03,-5.520000e-03,-3.480000e-02
-3.395000e-08,-7.386667e-03,-4.933333e-03,-3.325333e-02
-3.390000e-08,-7.146667e-03,-4.160000e-03,-3.125333e-02
-3.385000e-08,-6.720000e-03,-3.493333e-03,-2.906667e-02
-3.380000e-08,-6.106667e-03,-2.880000e-03,-2.661333e-02
-3.375000e-08,-5.680000e-03,-2.160000e-03,-2.397333e-02
-3.370000e-08,-5.066667e-03,-1.520000e-03,-2.098667e-02
-3.365000e-08,-4.480000e-03,-7.466667e-04,-1.800000e-02
-3.360000e-08,-3.866667e-03,-8.000000e-05,-1.474667e-02
-3.355000e-08,-3.360000e-03,5.600000e-04,-1.128000e-02
-3.350000e-08,-2.666667e-03,1.146667e-03,-7.946666e-03
-3.345000e-08,-2.106667e-03,1.813333e-03,-4.400000e-03
-3.340000e-08,-1.440000e-03,2.266667e-03,-9.066667e-04
-3.335000e-08,-8.533333e-04,2.826667e-03,2.560000e-03
-3.330000e-08,-3.466667e-04,3.440000e-03,5.893333e-03
-3.325000e-08,2.133333e-04,3.813333e-03,9.226667e-03
-3.320000e-08,6.933333e-04,4.293333e-03,1.237333e-02
-3.315000e-08,1.226667e-03,4.640000e-03,1.544000e-02
-3.310000e-08,1.600000e-03,4.986667e-03,1.824000e-02
-3.305000e-08,1.973333e-03,5.173333e-03,2.077333e-02
-3.300000e-08,2.213333e-03,5.466667e-03,2.312000e-02
-3.295000e-08,2.560000e-03,5.600000e-03,2.512000e-02
-3.290000e-08,2.613333e-03,5.813333e-03,2.693333e-02
-3.285000e-08,2.720000e-03,5.920000e-03,2.837333e-02
-3.280000e-08,2.906667e-03,5.893333e-03,2.944000e-02
-3.275000e-08,2.826667e-03,5.946666e-03,3.013333e-02
-3.270000e-08,2.800000e-03,5.866667e-03,3.056000e-02
-3.265000e-08,2.693333e-03,5.893333e-03,3.045333e-02
-3.260000e-08,2.533333e-03,5.813333e-03,3.008000e-02
-3.255000e-08,2.186667e-03,5.706667e-03,2.944000e-02
-3.250000e-08,1.973333e-03,5.520000e-03,2.826667e-02
-3.245000e-08,1.573333e-03,5.440000e-03,2.682667e-02
-3.240000e-08,1.280000e-03,5.146666e-03,2.504000e-02
-3.235000e-08,8.533333e-04,4.960000e-03,2.290667e-02
-3.230000e-08,3.200000e-04,4.906666e-03,2.040000e-02
-3.225000e-08,-1.066667e-04,4.613333e-03,1.773333e-02
-3.220000e-08,-6.400000e-04,4.480000e-03,1.472000e-02
-3.215000e-08,-1.093333e-03,4.320000e-03,1.162667e-02
