Time(s),CH1V,CH2V,CH3V
-3.520000e-08,-6.453333e-03,-1.973333e-03,-2.864000e-02
-3.515000e-08,-6.293333e-03,-1.760000e-03,-3.106667e-02
-3.510000e-08,-6.186666e-03,-1.413333e-03,-3.309333e-02
-3.505000e-08,-5.920000e-03,-1.146667e-03,-3.488000e-02
-3.500000e-08,-5.840000e-03,-7.200000e-04,-3.618667e-02
-3.495000e-08,-5.653333e-03,-4.000000e-04,-3.720000e-02
-3.490000e-08,-5.360000e-03,-1.333333e-04,-3.784000e-02
-3.485000e-08,-5.253333e-03,2.666667e-04,-3.810667e-02
-3.480000e-08,-5.013333e-03,5.333333e-04,-3.794667e-02
-3.475000e-08,-4.853333e-03,9.333334e-04,-3.757333e-02
-3.470000e-08,-4.693334e-03,1.226667e-03,-3.677333e-02
-3.465000e-08,-4.640000e-03,1.520000e-03,-3.552000e-02
-3.460000e-08,-4.453333e-03,1.706667e-03,-3.408000e-02
-3.455000e-08,-4.373333e-03,2.000000e-03,-3.226667e-02
-3.450000e-08,-4.213333e-03,2.053333e-03,-3.018667e-02
-3.445000e-08,-4.106666e-03,2.160000e-03,-2.786667e-02
-3.440000e-08,-4.133333e-03,2.346667e-03,-2.538667e-02
-3.435000e-08,-4.026667e-03,2.266667e-03,-2.258667e-02
-3.430000e-08,-4.026667e-03,2.266667e-03,-1.970667e-02
-3.425000e-08,-3.866667e-03,2.160000e-03,-1.661333e-02
-3.420000e-08,-3.840000e-03,1.973333e-03,-1.344000e-02
-3.415000e-08,-3.813333e-03,1.653333e-03,-1.029333e-02
-3.410000e-08,-3.813333e-03,1.360000e-03,-7.013333e-03
-3.405000e-08,-3.680000e-03,9.600000e-04,-3.760000e-03
-3.400000e-08,-3.733333e-03,6.133333e-04,-4.800000e-04
-3.395000e-08,-3.680000e-03,1.066667e-04,2.693333e-03
-3.390000e-08,-3.466667e-03,-5.066667e-04,5.760000e-03
-3.385000e-08,-3.440000e-03,-1.066667e-03,8.720000e-03
-3.380000e-08,-3.226667e-03,-1.733333e-03,1.154667e-02
-3.375000e-08,-3.066667e-03,-2.346667e-03,1.408000e-02
-3.370000e-08,-2.880000e-03,-3.013333e-03,1.650667e-02
-3.365000e-08,-2.746667e-03,-3.733333e-03,1.877333e-02
-3.360000e-08,-2.426667e-03,-4.506667e-03,2.064000e-02
-3.355000e-08,-2.186667e-03,-5.146666e-03,2.234667e-02
-3.350000e-08,-1.786667e-03,-5.946666e-03,2.376000e-02
