Time(s),CH1V,CH2V,CH3V
-6.020000e-08,-2.320000e-03,-3.573333e-03,-2.410667e-02
-6.010000e-08,-3.306667e-03,-3.893333e-03,-3.264000e-02
-6.000000e-08,-4.506667e-03,-4.320000e-03,-4.002666e-02
-5.990000e-08,-5.600000e-03,-4.640000e-03,-4.578667e-02
-5.980000e-08,-6.693333e-03,-4.986667e-03,-4.984000e-02
-5.970000e-08,-7.733333e-03,-5.386667e-03,-5.178666e-02
-5.960000e-08,-8.560000e-03,-5.600000e-03,-5.165333e-02
-5.950000e-08,-9.386667e-03,-5.920000e-03,-4.946667e-02
-5.940000e-08,-9.866667e-03,-6.106667e-03,-4.517333e-02
-5.930000e-08,-1.018667e-02,-6.240000e-03,-3.922667e-02
-5.920000e-08,-1.040000e-02,-6.373333e-03,-3.165333e-02
-5.910000e-08,-1.013333e-02,-6.346667e-03,-2.298667e-02
-5.900000e-08,-9.813333e-03,-6.426667e-03,-1.365333e-02
-5.890000e-08,-9.120000e-03,-6.346667e-03,-3.866667e-03
-5.880000e-08,-8.240000e-03,-6.320000e-03,5.600000e-03
-5.870000e-08,-7.226666e-03,-6.346667e-03,1.464000e-02
-5.860000e-08,-5.973333e-03,-6.213333e-03,2.272000e-02
-5.850000e-08,-4.773333e-03,-6.240000e-03,2.952000e-02
-5.840000e-08,-3.440000e-03,-6.133333e-03,3.488000e-02
-5.830000e-08,-2.213333e-03,-6.106667e-03,3.840000e-02
-5.820000e-08,-1.173333e-03,-6.080000e-03,4.026667e-02
-5.810000e-08,-1.866667e-04,-5.920000e-03,4.016000e-02
-5.800000e-08,4.000000e-04,-5.920000e-03,3.824000e-02
-5.790000e-08,8.800000e-04,-5.733334e-03,3.474667e-02
-5.780000e-08,1.013333e-03,-5.600000e-03,2.960000e-02
-5.770000e-08,8.000000e-04,-5.440000e-03,2.330667e-02
-5.760000e-08,4.000000e-04,-5.093333e-03,1.597333e-02
-5.750000e-08,-3.733333e-04,-4.800000e-03,7.973333e-03
-5.740000e-08,-1.226667e-03,-4.320000e-03,-2.666667e-04
-5.730000e-08,-2.373333e-03,-3.840000e-03,-8.613333e-03
-5.720000e-08,-3.680000e-03,-3.333333e-03,-1.642667e-02
-5.710000e-08,-4.906666e-03,-2.613333e-03,-2.362667e-02
