Time(s),CH1V,CH2V,CH3V
-6.020000e-08,6.933333e-04,2.960000e-03,2.696000e-02
-6.010000e-08,6.933333e-04,2.186667e-03,1.925333e-02
-6.000000e-08,5.066667e-04,1.253333e-03,1.048000e-02
-5.990000e-08,8.000000e-05,1.866667e-04,1.280000e-03
-5.980000e-08,-2.666667e-04,-7.466667e-04,-8.106667e-03
-5.970000e-08,-8.533333e-04,-1.893333e-03,-1.725333e-02
-5.960000e-08,-1.360000e-03,-2.800000e-03,-2.552000e-02
-5.950000e-08,-1.946667e-03,-3.706667e-03,-3.288000e-02
-5.940000e-08,-2.613333e-03,-4.613333e-03,-3.869333e-02
-5.930000e-08,-3.173333e-03,-5.173333e-03,-4.290667e-02
-5.920000e-08,-3.866667e-03,-5.733334e-03,-4.530667e-02
-5.910000e-08,-4.426667e-03,-5.973333e-03,-4.573333e-02
-5.900000e-08,-5.013333e-03,-6.080000e-03,-4.437333e-02
-5.890000e-08,-5.680000e-03,-6.026667e-03,-4.109333e-02
-5.880000e-08,-6.186666e-03,-5.706667e-03,-3.626667e-02
-5.870000e-08,-6.800000e-03,-5.386667e-03,-3.010667e-02
-5.860000e-08,-7.280000e-03,-4.800000e-03,-2.274667e-02
-5.850000e-08,-7.733333e-03,-4.266667e-03,-1.482667e-02
-5.840000e-08,-8.186666e-03,-3.760000e-03,-6.373333e-03
-5.830000e-08,-8.480000e-03,-3.146667e-03,2.080000e-03
-5.820000e-08,-8.826667e-03,-2.773333e-03,1.016000e-02
-5.810000e-08,-8.960000e-03,-2.346667e-03,1.765333e-02
-5.800000e-08,-9.093333e-03,-2.080000e-03,2.408000e-02
-5.790000e-08,-9.146667e-03,-1.946667e-03,2.944000e-02
-5.780000e-08,-8.933334e-03,-1.866667e-03,3.328000e-02
-5.770000e-08,-8.800000e-03,-2.026667e-03,3.552000e-02
-5.760000e-08,-8.453334e-03,-2.133333e-03,3.626667e-02
-5.750000e-08,-8.000000e-03,-2.373333e-03,3.520000e-02
-5.740000e-08,-7.546667e-03,-2.720000e-03,3.264000e-02
-5.730000e-08,-6.906667e-03,-2.906667e-03,2.853333e-02
-5.720000e-08,-6.400000e-03,-3.226667e-03,2.309333e-02
-5.710000e-08,-5.760000e-03,-3.386667e-03,1.661333e-02
-5.700000e-08,-5.253333e-03,-3.520000e-03,9.200000e-03
