Time(s),CH1V,CH2V,CH3V
-3.520000e-08,-3.653333e-03,1.626667e-03,3.282667e-02
-3.515000e-08,-3.546667e-03,2.053333e-03,3.466666e-02
-3.510000e-08,-3.253333e-03,2.400000e-03,3.592000e-02
-3.505000e-08,-3.013333e-03,2.880000e-03,3.688000e-02
-3.500000e-08,-2.613333e-03,3.146667e-03,3.730667e-02
-3.495000e-08,-2.293333e-03,3.493333e-03,3.736000e-02
-3.490000e-08,-1.973333e-03,3.920000e-03,3.688000e-02
-3.485000e-08,-1.546667e-03,4.106666e-03,3.605333e-02
-3.480000e-08,-1.120000e-03,4.400000e-03,3.474667e-02
-3.475000e-08,-5.866667e-04,4.586667e-03,3.312000e-02
-3.470000e-08,-1.333333e-04,4.720000e-03,3.101333e-02
-3.465000e-08,3.200000e-04,4.693334e-03,2.848000e-02
-3.460000e-08,7.733333e-04,4.746667e-03,2.570667e-02
-3.455000e-08,1.306667e-03,4.666667e-03,2.256000e-02
-3.450000e-08,1.626667e-03,4.640000e-03,1.922667e-02
-3.445000e-08,2.053333e-03,4.480000e-03,1.554667e-02
-3.440000e-08,2.560000e-03,4.133333e-03,1.170667e-02
-3.435000e-08,2.826667e-03,3.893333e-03,7.680000e-03
-3.430000e-08,3.173333e-03,3.493333e-03,3.600000e-03
-3.425000e-08,3.413333e-03,3.200000e-03,-6.933333e-04
-3.420000e-08,3.573333e-03,2.746667e-03,-4.906666e-03
-3.415000e-08,3.600000e-03,2.266667e-03,-8.986667e-03
-3.410000e-08,3.706667e-03,1.706667e-03,-1.317333e-02
-3.405000e-08,3.626667e-03,1.280000e-03,-1.714667e-02
-3.400000e-08,3.600000e-03,6.133333e-04,-2.096000e-02
-3.395000e-08,3.413333e-03,8.000000e-05,-2.458667e-02
-3.390000e-08,3.093333e-03,-3.200000e-04,-2.802667e-02
-3.385000e-08,2.773333e-03,-9.333334e-04,-3.106667e-02
-3.380000e-08,2.320000e-03,-1.360000e-03,-3.386667e-02
-3.375000e-08,1.946667e-03,-1.813333e-03,-3.624000e-02
-3.370000e-08,1.386667e-03,-2.240000e-03,-3.829333e-02
-3.365000e-08,8.000000e-04,-2.693333e-03,-4.002666e-02
-3.360000e-08,1.066667e-04,-2.960000e-03,-4.125333e-02
-3.355000e-08,-5.066667e-04,-3.280000e-03,-4.210667e-02
-3.350000e-08,-1.360000e-03,-3.386667e-03,-4.248000e-02
-3.345000e-08,-2.160000e-03,-3.520000e-03,-4.248000e-02
-3.340000e-08,-2.800000e-03,-3.680000e-03,-4.208000e-02
-3.335000e-08,-3.680000e-03,-3.653333e-03,-4.130667e-02
-3.330000e-08,-4.426667e-03,-3.653333e-03,-4.005333e-02
-3.325000e-08,-5.200000e-03,-3.466667e-03,-3.853333e-02
-3.320000e-08,-5.973333e-03,-3.306667e-03,-3.661333e-02
-3.315000e-08,-6.800000e-03,-3.093333e-03,-3.424000e-02
-3.310000e-08,-7.466667e-03,-2.880000e-03,-3.176000e-02
-3.305000e-08,-8.160000e-03,-2.506667e-03,-2.890667e-02
-3.300000e-08,-8.693334e-03,-2.320000e-03,-2.586667e-02
-3.295000e-08,-9.253333e-03,-1.973333e-03,-2.261333e-02
-3.290000e-08,-9.813333e-03,-1.520000e-03,-1.925333e-02
