Time(s),CH1V,CH2V,CH3V
-6.020000e-08,3.786667e-03,7.733333e-04,-2.530667e-02
-6.010000e-08,3.253333e-03,1.653333e-03,-1.778667e-02
-6.000000e-08,2.506667e-03,2.373333e-03,-9.733333e-03
-5.990000e-08,1.840000e-03,3.253333e-03,-1.360000e-03
-5.980000e-08,1.066667e-03,3.973333e-03,6.666667e-03
-5.970000e-08,3.200000e-04,4.506667e-03,1.418667e-02
-5.960000e-08,-2.933333e-04,5.066667e-03,2.080000e-02
-5.950000e-08,-1.040000e-03,5.280000e-03,2.616000e-02
-5.940000e-08,-1.573333e-03,5.466667e-03,3.021333e-02
-5.930000e-08,-2.133333e-03,5.360000e-03,3.253333e-02
-5.920000e-08,-2.746667e-03,5.066667e-03,3.330667e-02
-5.910000e-08,-3.093333e-03,4.693334e-03,3.237333e-02
-5.900000e-08,-3.573333e-03,4.026667e-03,2.970667e-02
-5.890000e-08,-3.866667e-03,3.413333e-03,2.568000e-02
-5.880000e-08,-4.160000e-03,2.640000e-03,2.013333e-02
-5.870000e-08,-4.400000e-03,1.706667e-03,1.362667e-02
-5.860000e-08,-4.480000e-03,9.866667e-04,6.240000e-03
-5.850000e-08,-4.640000e-03,1.066667e-04,-1.733333e-03
-5.840000e-08,-4.506667e-03,-5.333333e-04,-9.813333e-03
-5.830000e-08,-4.373333e-03,-1.146667e-03,-1.784000e-02
-5.820000e-08,-4.213333e-03,-1.653333e-03,-2.530667e-02
-5.810000e-08,-3.760000e-03,-1.920000e-03,-3.200000e-02
-5.800000e-08,-3.413333e-03,-2.266667e-03,-3.765333e-02
-5.790000e-08,-2.800000e-03,-2.346667e-03,-4.186667e-02
-5.780000e-08,-2.186667e-03,-2.400000e-03,-4.464000e-02
-5.770000e-08,-1.546667e-03,-2.480000e-03,-4.565333e-02
-5.760000e-08,-7.733333e-04,-2.373333e-03,-4.501333e-02
-5.750000e-08,-1.866667e-04,-2.400000e-03,-4.269333e-02
-5.740000e-08,5.066667e-04,-2.346667e-03,-3.869333e-02
-5.730000e-08,1.013333e-03,-2.320000e-03,-3.338667e-02
-5.720000e-08,1.306667e-03,-2.400000e-03,-2.677333e-02
-5.710000e-08,1.600000e-03,-2.373333e-03,-1.930667e-02
-5.700000e-08,1.546667e-03,-2.560000e-03,-1.136000e-02
-5.690000e-08,1.413333e-03,-2.666667e-03,-3.040000e-03
-5.680000e-08,1.040000e-03,-2.826667e-03,5.040000e-03
-5.670000e-08,5.066667e-04,-3.066667e-03,1.274667e-02
-5.660000e-08,-1.066667e-04,-3.146667e-03,1.962667e-02
-5.650000e-08,-1.013333e-03,-3.413333e-03,2.538667e-02
-5.640000e-08,-1.786667e-03,-3.493333e-03,2.994667e-02
-5.630000e-08,-2.666667e-03,-3.573333e-03,3.290667e-02
-5.620000e-08,-3.626667e-03,-3.626667e-03,3.437333e-02
-5.610000e-08,-4.346667e-03,-3.493333e-03,3.416000e-02
-5.600000e-08,-5.120000e-03,-3.440000e-03,3.224000e-02
-5.590000e-08,-5.626667e-03,-3.120000e-03,2.888000e-02
-5.580000e-08,-6.000000e-03,-2.853333e-03,2.397333e-02
-5.570000e-08,-6.240000e-03,-2.533333e-03,1.797333e-02
-5.560000e-08,-6.186666e-03,-2.000000e-03,1.096000e-02
-5.550000e-08,-6.133333e-03,-1.573333e-03,3.253333e-03
-5.540000e-08,-5.733334e-03,-9.600000e-04,-4.746667e-03
-5.530000e-08,-5.360000e-03,-3.200000e-04,-1.290667e-02
-5.520000e-08,-4.933333e-03,2.133333e-04,-2.066667e-02
-5.510000e-08,-4.293333e-03,9.333334e-04,-2.784000e-02
-5.500000e-08,-3.813333e-03,1.440000e-03,-3.421333e-02
