Time(s),CH1V,CH2V,CH3V
-3.520000e-08,-1.386667e-03,9.600000e-04,-3.514666e-02
-3.515000e-08,-1.706667e-03,1.306667e-03,-3.285333e-02
-3.510000e-08,-1.893333e-03,1.440000e-03,-3.021333e-02
-3.505000e-08,-2.213333e-03,1.600000e-03,-2.741333e-02
-3.500000e-08,-2.373333e-03,1.680000e-03,-2.429333e-02
-3.495000e-08,-2.640000e-03,1.706667e-03,-2.106667e-02
-3.490000e-08,-2.933333e-03,1.600000e-03,-1.778667e-02
-3.485000e-08,-3.226667e-03,1.546667e-03,-1.429333e-02
-3.480000e-08,-3.440000e-03,1.333333e-03,-1.074667e-02
-3.475000e-08,-3.786667e-03,1.226667e-03,-7.120000e-03
-3.470000e-08,-4.053333e-03,9.866667e-04,-3.546667e-03
-3.465000e-08,-4.133333e-03,6.133333e-04,-2.666667e-05
-3.460000e-08,-4.426667e-03,3.466667e-04,3.413333e-03
-3.455000e-08,-4.533333e-03,-5.333333e-05,6.853333e-03
-3.450000e-08,-4.720000e-03,-3.733333e-04,1.000000e-02
-3.445000e-08,-4.826667e-03,-7.466667e-04,1.306667e-02
-3.440000e-08,-4.986667e-03,-1.146667e-03,1.602667e-02
-3.435000e-08,-5.013333e-03,-1.600000e-03,1.864000e-02
-3.430000e-08,-5.066667e-03,-1.893333e-03,2.106667e-02
-3.425000e-08,-4.986667e-03,-2.400000e-03,2.322667e-02
-3.420000e-08,-4.933333e-03,-2.746667e-03,2.506667e-02
-3.415000e-08,-4.960000e-03,-2.933333e-03,2.653333e-02
-3.410000e-08,-4.826667e-03,-3.280000e-03,2.778667e-02
-3.405000e-08,-4.746667e-03,-3.440000e-03,2.864000e-02
-3.400000e-08,-4.533333e-03,-3.573333e-03,2.922667e-02
-3.395000e-08,-4.400000e-03,-3.653333e-03,2.944000e-02
-3.390000e-08,-4.266667e-03,-3.733333e-03,2.920000e-02
-3.385000e-08,-4.160000e-03,-3.653333e-03,2.869333e-02
-3.380000e-08,-3.920000e-03,-3.546667e-03,2.781333e-02
-3.375000e-08,-3.920000e-03,-3.280000e-03,2.666667e-02
-3.370000e-08,-3.813333e-03,-2.986667e-03,2.512000e-02
-3.365000e-08,-3.626667e-03,-2.720000e-03,2.328000e-02
-3.360000e-08,-3.653333e-03,-2.240000e-03,2.109333e-02
-3.355000e-08,-3.573333e-03,-1.786667e-03,1.872000e-02
-3.350000e-08,-3.600000e-03,-1.173333e-03,1.592000e-02
-3.345000e-08,-3.653333e-03,-5.866667e-04,1.301333e-02
-3.340000e-08,-3.813333e-03,2.666667e-05,9.973333e-03
-3.335000e-08,-3.920000e-03,6.400000e-04,6.586667e-03
-3.330000e-08,-4.160000e-03,1.360000e-03,3.146667e-03
-3.325000e-08,-4.293333e-03,1.893333e-03,-4.266667e-04
-3.320000e-08,-4.560000e-03,2.560000e-03,-4.106666e-03
-3.315000e-08,-4.933333e-03,3.306667e-03,-7.840000e-03
-3.310000e-08,-5.253333e-03,3.813333e-03,-1.154667e-02
-3.305000e-08,-5.626667e-03,4.400000e-03,-1.525333e-02
-3.300000e-08,-5.920000e-03,4.880000e-03,-1.882667e-02
-3.295000e-08,-6.266667e-03,5.280000e-03,-2.232000e-02
-3.290000e-08,-6.640000e-03,5.573333e-03,-2.576000e-02
-3.285000e-08,-6.986666e-03,5.866667e-03,-2.890667e-02
-3.280000e-08,-7.253333e-03,6.026667e-03,-3.192000e-02
-3.275000e-08,-7.626667e-03,6.186666e-03,-3.461333e-02
-3.270000e-08,-7.866667e-03,6.213333e-03,-3.706667e-02
-3.265000e-08,-7.920000e-03,6.053333e-03,-3.922667e-02
-3.260000e-08,-8.106667e-03,5.893333e-03,-4.106667e-02
-3.255000e-08,-8.080000e-03,5.626667e-03,-4.248000e-02
-3.250000e-08,-8.026667e-03,5.360000e-03,-4.365333e-02
-3.245000e-08,-7.893333e-03,4.986667e-03,-4.434667e-02
-3.240000e-08,-7.706667e-03,4.506667e-03,-4.453333e-02
-3.235000e-08,-7.333333e-03,3.973333e-03,-4.448000e-02
-3.230000e-08,-6.906667e-03,3.493333e-03,-4.389333e-02
-3.225000e-08,-6.293333e-03,2.826667e-03,-4.293333e-02
-3.220000e-08,-5.653333e-03,2.240000e-03,-4.154667e-02
-3.215000e-08,-5.013333e-03,1.760000e-03,-3.981333e-02
-3.210000e-08,-4.160000e-03,1.093333e-03,-3.760000e-02
-3.205000e-08,-3.280000e-03,5.866667e-04,-3.509333e-02
-3.200000e-08,-2.266667e-03,5.333333e-05,-3.213333e-02
-3.195000e-08,-1.253333e-03,-4.266667e-04,-2.890667e-02
-3.190000e-08,-2.133333e-04,-9.333334e-04,-2.546667e-02
-3.185000e-08,8.266667e-04,-1.226667e-03,-2.170667e-02
-3.180000e-08,2.000000e-03,-1.573333e-03,-1.778667e-02
-3.175000e-08,2.960000e-03,-1.706667e-03,-1.360000e-02
-3.170000e-08,4.026667e-03,-1.840000e-03,-9.360000e-03
-3.165000e-08,5.200000e-03,-2.000000e-03,-5.066667e-03
-3.160000e-08,6.080000e-03,-1.946667e-03,-7.733333e-04
-3.155000e-08,7.040000e-03,-1.893333e-03,3.573333e-03
-3.150000e-08,7.840000e-03,-1.680000e-03,7.680000e-03
-3.145000e-08,8.560000e-03,-1.466667e-03,1.173333e-02
-3.140000e-08,9.120000e-03,-1.200000e-03,1.570667e-02
-3.135000e-08,9.653334e-03,-9.333334e-04,1.928000e-02
-3.130000e-08,1.000000e-02,-5.066667e-04,2.266667e-02
-3.125000e-08,1.032000e-02,-2.400000e-04,2.570667e-02
-3.120000e-08,1.045333e-02,1.333333e-04,2.840000e-02
-3.115000e-08,1.034667e-02,6.666667e-04,3.064000e-02
-3.110000e-08,1.026667e-02,9.866667e-04,3.253333e-02
-3.105000e-08,9.946667e-03,1.413333e-03,3.394667e-02
-3.100000e-08,9.626667e-03,1.733333e-03,3.496000e-02
-3.095000e-08,9.120000e-03,2.053333e-03,3.546667e-02
-3.090000e-08,8.533333e-03,2.240000e-03,3.541333e-02
-3.085000e-08,7.813334e-03,2.480000e-03,3.498667e-02
-3.080000e-08,7.120000e-03,2.613333e-03,3.405333e-02
-3.075000e-08,6.160000e-03,2.773333e-03,3.272000e-02
-3.070000e-08,5.280000e-03,2.800000e-03,3.088000e-02
-3.065000e-08,4.506667e-03,2.693333e-03,2.864000e-02
-3.060000e-08,3.493333e-03,2.640000e-03,2.597333e-02
-3.055000e-08,2.613333e-03,2.400000e-03,2.306667e-02
-3.050000e-08,1.680000e-03,2.266667e-03,1.965333e-02
-3.045000e-08,8.000000e-04,2.000000e-03,1.602667e-02
-3.040000e-08,-1.066667e-04,1.680000e-03,1.229333e-02
-3.035000e-08,-8.533333e-04,1.253333e-03,8.213333e-03
-3.030000e-08,-1.600000e-03,9.600000e-04,4.026667e-03
-3.025000e-08,-2.186667e-03,4.266667e-04,-2.133333e-04
-3.020000e-08,-2.746667e-03,0.000000e+00,-4.560000e-03
-3.015000e-08,-3.280000e-03,-2.933333e-04,-8.933334e-03
-3.010000e-08,-3.626667e-03,-7.733333e-04,-1.320000e-02
-3.005000e-08,-3.946667e-03,-1.146667e-03,-1.738667e-02
-3.000000e-08,-4.080000e-03,-1.520000e-03,-2.136000e-02
-2.995000e-08,-4.213333e-03,-1.813333e-03,-2.522667e-02
-2.990000e-08,-4.240000e-03,-2.186667e-03,-2.890667e-02
-2.985000e-08,-4.240000e-03,-2.346667e-03,-3.224000e-02
-2.980000e-08,-4.053333e-03,-2.560000e-03,-3.533333e-02
-2.975000e-08,-4.000000e-03,-2.560000e-03,-3.802667e-02
-2.970000e-08,-3.760000e-03,-2.586667e-03,-4.042667e-02
-2.965000e-08,-3.386667e-03,-2.666667e-03,-4.245333e-02
-2.960000e-08,-3.173333e-03,-2.480000e-03,-4.410667e-02
-2.955000e-08,-2.826667e-03,-2.346667e-03,-4.528000e-02
-2.950000e-08,-2.480000e-03,-2.000000e-03,-4.616000e-02
-2.945000e-08,-2.186667e-03,-1.706667e-03,-4.653334e-02
-2.940000e-08,-1.920000e-03,-1.333333e-03,-4.640000e-02
-2.935000e-08,-1.600000e-03,-9.600000e-04,-4.597333e-02
-2.930000e-08,-1.360000e-03,-4.000000e-04,-4.504000e-02
-2.925000e-08,-1.040000e-03,0.000000e+00,-4.376000e-02
-2.920000e-08,-8.266667e-04,5.333333e-04,-4.208000e-02
-2.915000e-08,-7.200000e-04,1.200000e-03,-4.008000e-02
-2.910000e-08,-5.600000e-04,1.706667e-03,-3.762667e-02
-2.905000e-08,-5.066667e-04,2.320000e-03,-3.496000e-02
-2.900000e-08,-3.466667e-04,2.880000e-03,-3.186667e-02
-2.895000e-08,-3.200000e-04,3.440000e-03,-2.858667e-02
-2.890000e-08,-3.466667e-04,3.920000e-03,-2.514667e-02
-2.885000e-08,-4.000000e-04,4.453333e-03,-2.138667e-02
-2.880000e-08,-3.733333e-04,4.906666e-03,-1.754667e-02
-2.875000e-08,-5.333333e-04,5.413333e-03,-1.349333e-02
-2.870000e-08,-5.866667e-04,5.786667e-03,-9.440000e-03
-2.865000e-08,-5.333333e-04,6.026667e-03,-5.333333e-03
-2.860000e-08,-6.666667e-04,6.320000e-03,-1.280000e-03
-2.855000e-08,-6.400000e-04,6.480000e-03,2.800000e-03
-2.850000e-08,-6.666667e-04,6.746667e-03,6.666667e-03
-2.845000e-08,-6.400000e-04,6.800000e-03,1.050667e-02
-2.840000e-08,-6.666667e-04,6.826667e-03,1.424000e-02
-2.835000e-08,-5.600000e-04,6.746667e-03,1.762667e-02
-2.830000e-08,-4.533333e-04,6.720000e-03,2.090667e-02
-2.825000e-08,-2.400000e-04,6.400000e-03,2.384000e-02
-2.820000e-08,0.000000e+00,6.186666e-03,2.648000e-02
