Time(s),CH1V,CH2V,CH3V
-6.020000e-08,-5.333333e-04,7.466667e-04,3.720000e-02
-6.010000e-08,-4.800000e-04,1.840000e-03,3.434667e-02
-6.000000e-08,-3.466667e-04,2.986667e-03,3.002667e-02
-5.990000e-08,-2.666667e-04,3.893333e-03,2.413333e-02
-5.980000e-08,-2.933333e-04,4.506667e-03,1.717333e-02
-5.970000e-08,-2.400000e-04,4.986667e-03,9.253333e-03
-5.960000e-08,-4.266667e-04,4.986667e-03,7.466667e-04
-5.950000e-08,-5.600000e-04,4.800000e-03,-7.893333e-03
-5.940000e-08,-8.800000e-04,4.293333e-03,-1.656000e-02
-5.930000e-08,-1.360000e-03,3.413333e-03,-2.458667e-02
-5.920000e-08,-1.840000e-03,2.400000e-03,-3.176000e-02
-5.910000e-08,-2.560000e-03,1.066667e-03,-3.781333e-02
-5.900000e-08,-3.226667e-03,-2.400000e-04,-4.224000e-02
-5.890000e-08,-4.053333e-03,-1.680000e-03,-4.509333e-02
-5.880000e-08,-4.906666e-03,-3.120000e-03,-4.605334e-02
-5.870000e-08,-5.680000e-03,-4.293333e-03,-4.512000e-02
-5.860000e-08,-6.560000e-03,-5.440000e-03,-4.240000e-02
-5.850000e-08,-7.200000e-03,-6.240000e-03,-3.784000e-02
-5.840000e-08,-7.733333e-03,-6.746667e-03,-3.186667e-02
-5.830000e-08,-8.240000e-03,-6.986666e-03,-2.456000e-02
-5.820000e-08,-8.346667e-03,-6.773334e-03,-1.634667e-02
-5.810000e-08,-8.426666e-03,-6.400000e-03,-7.706667e-03
-5.800000e-08,-8.106667e-03,-5.600000e-03,1.173333e-03
-5.790000e-08,-7.600000e-03,-4.613333e-03,9.706667e-03
-5.780000e-08,-6.933333e-03,-3.546667e-03,1.770667e-02
-5.770000e-08,-5.973333e-03,-2.186667e-03,2.469333e-02
-5.760000e-08,-5.013333e-03,-8.800000e-04,3.037333e-02
-5.750000e-08,-3.840000e-03,5.066667e-04,3.466666e-02
-5.740000e-08,-2.746667e-03,1.813333e-03,3.714667e-02
-5.730000e-08,-1.733333e-03,2.960000e-03,3.802667e-02
-5.720000e-08,-6.933333e-04,4.106666e-03,3.704000e-02
-5.710000e-08,2.666667e-05,4.933333e-03,3.429333e-02
-5.700000e-08,6.400000e-04,5.706667e-03,3.008000e-02
-5.690000e-08,9.866667e-04,6.213333e-03,2.432000e-02
-5.680000e-08,1.040000e-03,6.426667e-03,1.746667e-02
-5.670000e-08,9.866667e-04,6.613333e-03,9.706667e-03
-5.660000e-08,5.600000e-04,6.400000e-03,1.386667e-03
-5.650000e-08,1.066667e-04,6.186666e-03,-7.093333e-03
-5.640000e-08,-5.866667e-04,5.786667e-03,-1.557333e-02
-5.630000e-08,-1.493333e-03,5.200000e-03,-2.344000e-02
-5.620000e-08,-2.240000e-03,4.666667e-03,-3.053333e-02
-5.610000e-08,-3.146667e-03,3.920000e-03,-3.658667e-02
-5.600000e-08,-3.893333e-03,3.280000e-03,-4.114667e-02
-5.590000e-08,-4.640000e-03,2.586667e-03,-4.426667e-02
-5.580000e-08,-5.280000e-03,1.840000e-03,-4.562667e-02
-5.570000e-08,-5.653333e-03,1.306667e-03,-4.528000e-02
-5.560000e-08,-6.106667e-03,7.200000e-04,-4.322667e-02
-5.550000e-08,-6.240000e-03,3.466667e-04,-3.952000e-02
-5.540000e-08,-6.373333e-03,0.000000e+00,-3.445333e-02
-5.530000e-08,-6.480000e-03,-2.400000e-04,-2.808000e-02
-5.520000e-08,-6.373333e-03,-3.200000e-04,-2.085333e-02
-5.510000e-08,-6.373333e-03,-4.800000e-04,-1.309333e-02
-5.500000e-08,-6.240000e-03,-4.000000e-04,-4.933333e-03
-5.490000e-08,-6.160000e-03,-4.000000e-04,2.960000e-03
-5.480000e-08,-6.133333e-03,-4.533333e-04,1.056000e-02
-5.470000e-08,-6.026667e-03,-4.000000e-04,1.733333e-02
-5.460000e-08,-6.133333e-03,-5.333333e-04,2.304000e-02
-5.450000e-08,-6.106667e-03,-6.133333e-04,2.757333e-02
-5.440000e-08,-6.213333e-03,-8.000000e-04,3.058667e-02
-5.430000e-08,-6.426667e-03,-1.146667e-03,3.213333e-02
-5.420000e-08,-6.560000e-03,-1.386667e-03,3.205333e-02
-5.410000e-08,-6.853333e-03,-1.866667e-03,3.034667e-02
-5.400000e-08,-7.040000e-03,-2.240000e-03,2.728000e-02
-5.390000e-08,-7.306667e-03,-2.693333e-03,2.272000e-02
-5.380000e-08,-7.573333e-03,-3.146667e-03,1.712000e-02
-5.370000e-08,-7.706667e-03,-3.440000e-03,1.061333e-02
-5.360000e-08,-8.000000e-03,-3.813333e-03,3.386667e-03
-5.350000e-08,-8.080000e-03,-3.973333e-03,-4.026667e-03
-5.340000e-08,-8.186666e-03,-4.026667e-03,-1.160000e-02
-5.330000e-08,-8.320000e-03,-4.053333e-03,-1.872000e-02
-5.320000e-08,-8.213333e-03,-3.813333e-03,-2.530667e-02
-5.310000e-08,-8.213333e-03,-3.653333e-03,-3.106667e-02
-5.300000e-08,-8.026667e-03,-3.253333e-03,-3.554667e-02
-5.290000e-08,-7.813334e-03,-2.880000e-03,-3.877333e-02
-5.280000e-08,-7.520000e-03,-2.533333e-03,-4.045333e-02
-5.270000e-08,-7.040000e-03,-2.080000e-03,-4.064000e-02
-5.260000e-08,-6.693333e-03,-1.733333e-03,-3.920000e-02
-5.250000e-08,-6.106667e-03,-1.333333e-03,-3.618667e-02
-5.240000e-08,-5.546667e-03,-1.040000e-03,-3.184000e-02
-5.230000e-08,-5.013333e-03,-8.000000e-04,-2.613333e-02
-5.220000e-08,-4.346667e-03,-5.333333e-04,-1.949333e-02
-5.210000e-08,-3.786667e-03,-4.800000e-04,-1.216000e-02
-5.200000e-08,-3.146667e-03,-2.400000e-04,-4.213333e-03
-5.190000e-08,-2.560000e-03,-1.333333e-04,3.733333e-03
-5.180000e-08,-2.080000e-03,-1.066667e-04,1.160000e-02
-5.170000e-08,-1.466667e-03,1.066667e-04,1.890667e-02
-5.160000e-08,-1.066667e-03,1.866667e-04,2.538667e-02
