Time(s),CH1V,CH2V
-2.310000e-07,1.726667e-04,1.040000e-04
-2.300000e-07,3.086667e-04,1.680000e-04
-2.290000e-07,1.953333e-04,2.106667e-04
-2.280000e-07,4.220000e-04,-2.666667e-06
-2.270000e-07,2.066667e-04,-7.280000e-04
-2.260000e-07,3.200000e-04,-9.626666e-04
-2.250000e-07,-3.133333e-05,-9.626666e-04
-2.240000e-07,2.406667e-04,-1.520000e-04
-2.230000e-07,-3.133333e-05,-4.720000e-04
-2.220000e-07,2.066667e-04,2.533333e-04
-2.210000e-07,9.333334e-05,5.946667e-04
-2.200000e-07,2.633333e-04,4.026667e-04
-2.190000e-07,2.406667e-04,-2.160000e-04
-2.180000e-07,1.840000e-04,-7.280000e-04
-2.170000e-07,2.406667e-04,-7.493334e-04
-2.160000e-07,5.933333e-05,-7.920000e-04
-2.150000e-07,2.293333e-04,-1.154667e-03
-2.140000e-07,-8.666667e-06,-1.733333e-04
-2.130000e-07,-1.106667e-04,2.320000e-04
-2.120000e-07,1.273333e-04,9.573333e-04
-2.110000e-07,1.500000e-04,4.880000e-04
-2.100000e-07,3.200000e-04,3.813333e-04
-2.090000e-07,2.406667e-04,-4.933333e-04
-2.080000e-07,3.540000e-04,-5.360000e-04
-2.070000e-07,9.333334e-05,-1.133333e-03
-2.060000e-07,3.540000e-04,-1.048000e-03
-2.050000e-07,-2.000000e-05,-8.133333e-04
-2.040000e-07,-1.446667e-04,-3.653333e-04
-2.030000e-07,-2.126667e-04,1.866667e-05
-2.020000e-07,2.293333e-04,2.320000e-04
-2.010000e-07,3.200000e-04,4.880000e-04
-2.000000e-07,2.860000e-04,1.893333e-04
-1.990000e-07,4.560000e-04,-4.293333e-04
-1.980000e-07,3.086667e-04,-8.560000e-04
-1.970000e-07,2.520000e-04,-8.560000e-04
-1.960000e-07,1.953333e-04,-3.653333e-04
-1.950000e-07,-6.533333e-05,-1.154667e-03
-1.940000e-07,-7.666666e-05,-1.520000e-04
-1.930000e-07,-5.400000e-05,-2.586667e-04
-1.920000e-07,1.160000e-04,3.386667e-04
-1.910000e-07,2.860000e-04,-8.800000e-05
-1.900000e-07,2.973333e-04,1.040000e-04
-1.890000e-07,3.200000e-04,-4.933333e-04
-1.880000e-07,2.066667e-04,-4.933333e-04
-1.870000e-07,2.533333e-05,-1.474667e-03
-1.860000e-07,1.613333e-04,-1.005333e-03
-1.850000e-07,-2.013333e-04,-5.146667e-04
-1.840000e-07,3.666667e-05,-4.720000e-04
-1.830000e-07,8.200000e-05,1.893333e-04
-1.820000e-07,3.086667e-04,4.026667e-04
-1.810000e-07,3.666667e-05,1.040000e-04
-1.800000e-07,3.880000e-04,1.893333e-04
-1.790000e-07,2.066667e-04,-5.360000e-04
-1.780000e-07,2.520000e-04,-8.560000e-04
-1.770000e-07,-1.106667e-04,-5.786667e-04
-1.760000e-07,3.666667e-05,-1.133333e-03
-1.750000e-07,2.666667e-06,-9.200000e-04
-1.740000e-07,-5.400000e-05,-8.800000e-05
-1.730000e-07,8.200000e-05,1.040000e-04
-1.720000e-07,3.086667e-04,4.240000e-04
-1.710000e-07,3.653333e-04,4.000000e-05
-1.700000e-07,4.786667e-04,-2.373333e-04
-1.690000e-07,1.726667e-04,-3.653333e-04
-1.680000e-07,1.953333e-04,-1.946667e-04
-1.670000e-07,1.273333e-04,-4.933333e-04
-1.660000e-07,5.933333e-05,-6.213333e-04
-1.650000e-07,-3.133333e-05,-2.400000e-05
-1.640000e-07,-5.400000e-05,6.133333e-05
-1.630000e-07,5.933333e-05,-1.520000e-04
-1.620000e-07,2.293333e-04,-1.093333e-04
-1.610000e-07,1.953333e-04,4.666667e-04
-1.600000e-07,2.406667e-04,4.000000e-05
-1.590000e-07,3.086667e-04,-6.213333e-04
-1.580000e-07,1.160000e-04,-2.800000e-04
-1.570000e-07,-1.106667e-04,-5.360000e-04
-1.560000e-07,2.666667e-06,-2.373333e-04
-1.550000e-07,1.160000e-04,-9.413333e-04
-1.540000e-07,3.666667e-05,-1.093333e-04
-1.530000e-07,2.066667e-04,-4.080000e-04
-1.520000e-07,3.313333e-04,1.893333e-04
-1.510000e-07,3.426667e-04,-4.533333e-05
-1.500000e-07,2.520000e-04,-4.080000e-04
-1.490000e-07,2.633333e-04,-2.373333e-04
-1.480000e-07,1.160000e-04,-1.520000e-04
-1.470000e-07,1.953333e-04,-7.920000e-04
-1.460000e-07,8.200000e-05,-5.360000e-04
-1.450000e-07,3.666667e-05,-5.786667e-04
-1.440000e-07,1.953333e-04,-1.520000e-04
-1.430000e-07,1.726667e-04,-5.786667e-04
-1.420000e-07,1.613333e-04,-1.093333e-04
-1.410000e-07,2.520000e-04,-4.293333e-04
-1.400000e-07,1.386667e-04,6.133333e-05
-1.390000e-07,3.426667e-04,-2.160000e-04
-1.380000e-07,-2.000000e-05,-2.800000e-04
-1.370000e-07,-8.666667e-06,-4.720000e-04
-1.360000e-07,-1.446667e-04,-1.733333e-04
-1.350000e-07,1.400000e-05,-4.293333e-04
-1.340000e-07,9.333334e-05,-1.520000e-04
-1.330000e-07,2.533333e-05,-4.293333e-04
-1.320000e-07,3.313333e-04,5.093333e-04
-1.310000e-07,1.953333e-04,1.253333e-04
-1.300000e-07,1.953333e-04,-3.653333e-04
-1.290000e-07,2.180000e-04,-6.426667e-04
-1.280000e-07,1.500000e-04,-4.720000e-04
-1.270000e-07,1.273333e-04,-6.640000e-04
-1.260000e-07,2.666667e-06,-6.853333e-04
-1.250000e-07,2.533333e-05,-9.200000e-04
-1.240000e-07,1.273333e-04,-2.586667e-04
-1.230000e-07,2.066667e-04,-2.586667e-04
-1.220000e-07,1.726667e-04,1.680000e-04
-1.210000e-07,5.933333e-05,2.106667e-04
-1.200000e-07,1.840000e-04,1.040000e-04
-1.190000e-07,2.066667e-04,-6.426667e-04
-1.180000e-07,2.533333e-05,-1.733333e-04
-1.170000e-07,-1.446667e-04,-7.280000e-04
-1.160000e-07,9.333334e-05,-4.080000e-04
-1.150000e-07,3.200000e-04,-8.346667e-04
-1.140000e-07,2.406667e-04,-4.720000e-04
-1.130000e-07,8.200000e-05,-5.146667e-04
-1.120000e-07,1.386667e-04,-1.520000e-04
-1.110000e-07,5.933333e-05,6.133333e-05
-1.100000e-07,2.973333e-04,-1.520000e-04
-1.090000e-07,1.840000e-04,-3.013333e-04
-1.080000e-07,8.200000e-05,-6.213333e-04
-1.070000e-07,2.666667e-06,-1.154667e-03
-1.060000e-07,1.726667e-04,-7.280000e-04
-1.050000e-07,-1.560000e-04,-1.154667e-03
-1.040000e-07,9.333334e-05,-3.013333e-04
-1.030000e-07,1.726667e-04,-4.720000e-04
-1.020000e-07,1.726667e-04,2.746667e-04
-1.010000e-07,1.613333e-04,1.893333e-04
-1.000000e-07,2.520000e-04,4.666667e-04
