Time(s),CH1V,CH2V,CH3V
-2.640000e-07,5.253333e-03,8.813334e-03,3.600000e-03
-2.635000e-07,5.520000e-03,9.320000e-03,3.653333e-03
-2.630000e-07,5.293333e-03,7.840000e-03,5.600000e-04
-2.625000e-07,4.520000e-03,5.253333e-03,-2.666667e-04
-2.620000e-07,3.786667e-03,3.893333e-03,2.053333e-03
-2.615000e-07,4.013333e-03,4.346667e-03,2.800000e-03
-2.610000e-07,4.786666e-03,5.226667e-03,1.120000e-03
-2.605000e-07,4.880000e-03,5.933333e-03,7.200000e-04
-2.600000e-07,4.466667e-03,7.120000e-03,3.146667e-03
-2.595000e-07,4.760000e-03,8.253333e-03,5.973333e-03
-2.590000e-07,5.466667e-03,8.040000e-03,7.120000e-03
-2.585000e-07,5.026666e-03,6.853333e-03,6.613333e-03
-2.580000e-07,3.693333e-03,6.413333e-03,6.186666e-03
-2.575000e-07,3.333333e-03,6.773334e-03,7.066667e-03
-2.570000e-07,4.400000e-03,6.360000e-03,7.066667e-03
-2.565000e-07,5.320000e-03,5.373333e-03,3.040000e-03
-2.560000e-07,5.560000e-03,5.613334e-03,-2.853333e-03
-2.555000e-07,5.853334e-03,6.946667e-03,-4.640000e-03
-2.550000e-07,6.240000e-03,7.426667e-03,-9.600000e-04
-2.545000e-07,5.786667e-03,6.173333e-03,3.360000e-03
-2.540000e-07,4.693334e-03,4.493333e-03,4.693334e-03
-2.535000e-07,3.986666e-03,3.720000e-03,3.360000e-03
-2.530000e-07,3.866667e-03,4.346667e-03,1.520000e-03
-2.525000e-07,3.573333e-03,6.293333e-03,9.066667e-04
-2.520000e-07,3.186667e-03,9.013333e-03,1.706667e-03
-2.515000e-07,3.666667e-03,1.056000e-02,2.960000e-03
-2.510000e-07,4.666667e-03,9.200000e-03,3.893333e-03
-2.505000e-07,4.960000e-03,5.906667e-03,4.480000e-03
-2.500000e-07,4.426667e-03,3.813333e-03,4.133333e-03
-2.495000e-07,4.280000e-03,4.133333e-03,2.106667e-03
-2.490000e-07,4.760000e-03,5.520000e-03,3.200000e-04
