Time(s),CH1V,CH2V,CH3V
-2.640000e-07,5.413333e-03,9.733333e-03,5.600000e-04
-2.635000e-07,5.933333e-03,9.373333e-03,2.853333e-03
-2.630000e-07,6.146667e-03,7.533333e-03,4.133333e-03
-2.625000e-07,5.413333e-03,5.466667e-03,6.666667e-03
-2.620000e-07,4.253333e-03,4.546667e-03,9.146667e-03
-2.615000e-07,4.106666e-03,4.933333e-03,7.226666e-03
-2.610000e-07,5.106667e-03,5.613334e-03,2.693333e-03
-2.605000e-07,6.053333e-03,6.240000e-03,1.520000e-03
-2.600000e-07,6.240000e-03,7.266667e-03,3.786667e-03
-2.595000e-07,5.973333e-03,8.186666e-03,3.600000e-03
-2.590000e-07,5.413333e-03,7.653333e-03,9.600000e-04
-2.585000e-07,4.426667e-03,6.320000e-03,1.360000e-03
-2.580000e-07,3.480000e-03,6.093333e-03,4.746667e-03
-2.575000e-07,3.400000e-03,6.826667e-03,5.173333e-03
-2.570000e-07,4.106666e-03,6.680000e-03,1.653333e-03
-2.565000e-07,4.786666e-03,5.760000e-03,-5.600000e-04
-2.560000e-07,5.293333e-03,6.200000e-03,7.733333e-04
-2.555000e-07,6.120000e-03,7.506667e-03,2.800000e-03
-2.550000e-07,6.733333e-03,7.160000e-03,3.146667e-03
-2.545000e-07,6.120000e-03,4.986667e-03,2.400000e-03
-2.540000e-07,4.733333e-03,3.746667e-03,1.466667e-03
-2.535000e-07,4.106666e-03,4.546667e-03,6.133333e-04
-2.530000e-07,4.640000e-03,5.973333e-03,7.200000e-04
-2.525000e-07,5.146666e-03,7.213333e-03,2.560000e-03
-2.520000e-07,5.053333e-03,8.600000e-03,4.693334e-03
-2.515000e-07,4.933333e-03,9.400000e-03,4.986667e-03
-2.510000e-07,5.106667e-03,8.213333e-03,4.133333e-03
-2.505000e-07,5.200000e-03,5.973333e-03,4.826667e-03
-2.500000e-07,4.906666e-03,5.173333e-03,5.386667e-03
-2.495000e-07,4.546667e-03,6.053333e-03,1.866667e-03
-2.490000e-07,4.400000e-03,6.560000e-03,-3.040000e-03
-2.485000e-07,4.666667e-03,6.440000e-03,-2.453333e-03
-2.480000e-07,5.293333e-03,7.333333e-03,1.120000e-03
-2.475000e-07,5.973333e-03,8.720000e-03,-1.120000e-03
-2.470000e-07,5.933333e-03,8.306666e-03,-6.720000e-03
-2.465000e-07,4.666667e-03,6.386667e-03,-4.133333e-03
-2.460000e-07,3.253333e-03,5.666667e-03,5.173333e-03
-2.455000e-07,3.360000e-03,6.586667e-03,7.760000e-03
-2.450000e-07,4.613333e-03,6.946667e-03,1.306667e-03
-2.445000e-07,4.933333e-03,6.560000e-03,-2.960000e-03
-2.440000e-07,4.520000e-03,7.240000e-03,-2.666667e-04
-2.435000e-07,5.346667e-03,8.520000e-03,3.440000e-03
-2.430000e-07,7.040000e-03,8.013333e-03,3.840000e-03
-2.425000e-07,6.973333e-03,5.760000e-03,2.853333e-03
-2.420000e-07,5.053333e-03,4.346667e-03,2.453333e-03
-2.415000e-07,3.893333e-03,4.693334e-03,2.346667e-03
-2.410000e-07,4.373333e-03,5.293333e-03,2.266667e-03
-2.405000e-07,4.880000e-03,5.613334e-03,2.560000e-03
-2.400000e-07,4.840000e-03,6.586667e-03,2.453333e-03
-2.395000e-07,5.226667e-03,7.773333e-03,1.173333e-03
-2.390000e-07,5.906667e-03,7.533333e-03,2.133333e-04
-2.385000e-07,5.586667e-03,5.973333e-03,1.466667e-03
-2.380000e-07,4.546667e-03,4.933333e-03,3.546667e-03
-2.375000e-07,4.280000e-03,5.200000e-03,2.960000e-03
