Time(s),CH1V,CH2V
-1.195000e-07,-3.866667e-03,-1.866667e-03
-1.190000e-07,-1.400000e-03,-6.666667e-05
-1.185000e-07,-3.133333e-03,-7.800000e-03
-1.180000e-07,-1.233333e-02,-8.533333e-03
-1.175000e-07,-9.666666e-03,2.600000e-03
-1.170000e-07,-4.200000e-03,3.200000e-03
-1.165000e-07,-4.400000e-03,1.333333e-04
-1.160000e-07,-5.466667e-03,1.533333e-03
-1.155000e-07,-5.200000e-03,9.333334e-04
-1.150000e-07,6.666667e-04,1.733333e-03
-1.145000e-07,-7.133333e-03,-1.800000e-03
-1.140000e-07,-1.966667e-02,-2.266667e-03
-1.135000e-07,-6.266667e-03,4.866667e-03
-1.130000e-07,2.066667e-03,2.066667e-03
-1.125000e-07,-8.466667e-03,-5.333333e-03
-1.120000e-07,-1.006667e-02,-7.466667e-03
-1.115000e-07,-6.266667e-03,-2.266667e-03
-1.110000e-07,-4.133333e-03,-1.866667e-03
-1.105000e-07,-8.733333e-03,-1.226667e-02
-1.100000e-07,-1.220000e-02,-4.000000e-03
-1.095000e-07,-3.400000e-03,8.400000e-03
-1.090000e-07,-8.666667e-04,-1.800000e-03
-1.085000e-07,-7.733333e-03,-7.466667e-03
-1.080000e-07,-6.400000e-03,-7.333333e-04
-1.075000e-07,6.000000e-04,-1.266667e-03
-1.070000e-07,-1.600000e-03,-6.066667e-03
-1.065000e-07,-1.193333e-02,-7.000000e-03
-1.060000e-07,-1.280000e-02,-6.000000e-03
-1.055000e-07,-2.066667e-03,2.000000e-03
-1.050000e-07,1.266667e-03,5.400000e-03
-1.045000e-07,-3.800000e-03,-1.800000e-03
-1.040000e-07,-3.466667e-03,-2.600000e-03
-1.035000e-07,2.400000e-03,1.600000e-03
-1.030000e-07,7.333333e-04,2.666667e-04
-1.025000e-07,-6.266667e-03,-5.466667e-03
-1.020000e-07,-7.666667e-03,-6.933333e-03
-1.015000e-07,-6.666667e-04,4.000000e-04
-1.010000e-07,-6.666667e-05,0.000000e+00
-1.005000e-07,-1.380000e-02,-7.466667e-03
-1.000000e-07,-1.406667e-02,-4.466667e-03
-9.950000e-08,-1.666667e-03,1.266667e-03
-9.900000e-08,-2.066667e-03,2.666667e-04
-9.850000e-08,-1.326667e-02,-8.066666e-03
-9.800000e-08,-1.466667e-02,-7.800000e-03
-9.750000e-08,-1.600000e-03,5.200000e-03
-9.700000e-08,3.666667e-03,6.600000e-03
-9.650000e-08,-1.333333e-03,-2.266667e-03
-9.600000e-08,-4.533333e-03,-4.666667e-03
-9.550000e-08,-2.866667e-03,3.733333e-03
-9.500000e-08,-1.933333e-03,4.933333e-03
-9.450000e-08,-1.260000e-02,-1.200000e-02
-9.400000e-08,-1.953333e-02,-1.420000e-02
-9.350000e-08,-6.733333e-03,1.333333e-04
-9.300000e-08,3.333333e-04,1.400000e-03
-9.250000e-08,-1.106667e-02,-7.533333e-03
-9.200000e-08,-1.386667e-02,-1.020000e-02
-9.150000e-08,-8.266667e-03,-3.933333e-03
-9.100000e-08,-5.733334e-03,-6.200000e-03
-9.050000e-08,-3.800000e-03,-1.520000e-02
-9.000000e-08,-5.400000e-03,-8.666667e-03
-8.950000e-08,-6.400000e-03,5.133334e-03
-8.900000e-08,-8.533333e-03,3.266667e-03
-8.850000e-08,-4.733333e-03,-6.800000e-03
-8.800000e-08,-1.133333e-03,-7.333334e-03
-8.750000e-08,-4.600000e-03,-6.000000e-04
-8.700000e-08,0.000000e+00,6.000000e-04
-8.650000e-08,-6.533334e-03,-5.800000e-03
-8.600000e-08,-1.120000e-02,-2.266667e-03
-8.550000e-08,2.800000e-03,6.333333e-03
-8.500000e-08,6.800000e-03,-2.200000e-03
-8.450000e-08,2.733333e-03,-1.113333e-02
-8.400000e-08,-7.200000e-03,-1.000000e-03
-8.350000e-08,-7.600000e-03,8.333334e-03
-8.300000e-08,3.066667e-03,2.000000e-03
-8.250000e-08,-5.933333e-03,-9.066666e-03
-8.200000e-08,-1.393333e-02,-7.400000e-03
-8.150000e-08,-5.866667e-03,-1.000000e-03
-8.100000e-08,-1.666667e-03,-6.666667e-03
-8.050000e-08,-9.066666e-03,-6.533334e-03
-8.000000e-08,-1.513333e-02,2.800000e-03
-7.950000e-08,-3.333333e-03,2.000000e-03
-7.900000e-08,3.733333e-03,-5.066667e-03
-7.850000e-08,-7.800000e-03,-1.046667e-02
-7.800000e-08,-1.140000e-02,-4.333334e-03
-7.750000e-08,-2.466667e-03,4.600000e-03
-7.700000e-08,1.400000e-03,-1.666667e-03
-7.650000e-08,-3.266667e-03,-5.400000e-03
-7.600000e-08,-6.800000e-03,1.466667e-03
-7.550000e-08,-7.333334e-03,5.400000e-03
-7.500000e-08,-5.933333e-03,3.800000e-03
-7.450000e-08,-7.933334e-03,-6.466667e-03
-7.400000e-08,-1.113333e-02,-1.006667e-02
-7.350000e-08,-5.466667e-03,1.866667e-03
-7.300000e-08,6.666667e-04,-8.666667e-04
-7.250000e-08,1.533333e-03,-1.026667e-02
-7.200000e-08,-1.133333e-03,-4.200000e-03
-7.150000e-08,-6.266667e-03,8.666667e-04
-7.100000e-08,-6.066667e-03,-4.000000e-04
-7.050000e-08,-6.466667e-03,-7.933334e-03
-7.000000e-08,-9.066666e-03,-9.533334e-03
-6.950000e-08,2.666667e-03,3.466667e-03
-6.900000e-08,9.066666e-03,2.733333e-03
-6.850000e-08,-4.666667e-04,-7.466667e-03
-6.800000e-08,-4.600000e-03,-6.800000e-03
-6.750000e-08,-3.200000e-03,-6.333333e-03
-6.700000e-08,6.666667e-04,-4.800000e-03
-6.650000e-08,-4.333334e-03,-3.466667e-03
-6.600000e-08,-1.400000e-02,-8.133333e-03
-6.550000e-08,-5.266667e-03,-4.733333e-03
-6.500000e-08,3.733333e-03,2.000000e-03
-6.450000e-08,-1.133333e-03,-7.000000e-03
-6.400000e-08,-2.800000e-03,-9.466667e-03
-6.350000e-08,-6.666667e-05,2.066667e-03
-6.300000e-08,2.066667e-03,-5.133334e-03
-6.250000e-08,-1.133333e-03,-1.226667e-02
-6.200000e-08,-8.733333e-03,-6.000000e-03
-6.150000e-08,-6.066667e-03,1.533333e-03
-6.100000e-08,-3.200000e-03,5.933333e-03
-6.050000e-08,-8.266667e-03,-2.400000e-03
-6.000000e-08,-5.533333e-03,-5.200000e-03
-5.950000e-08,-8.000000e-04,-1.333333e-04
-5.900000e-08,-8.666667e-04,-4.066667e-03
-5.850000e-08,-5.200000e-03,-1.113333e-02
-5.800000e-08,-1.106667e-02,-6.000000e-03
-5.750000e-08,2.666667e-04,9.933334e-03
-5.700000e-08,9.200000e-03,6.133333e-03
-5.650000e-08,-4.000000e-04,-1.226667e-02
-5.600000e-08,-4.400000e-03,-7.800000e-03
-5.550000e-08,-4.133333e-03,1.100000e-02
-5.500000e-08,-5.866667e-03,6.466667e-03
-5.450000e-08,-9.800000e-03,-1.433333e-02
-5.400000e-08,-8.133333e-03,-1.400000e-02
-5.350000e-08,2.000000e-04,-1.400000e-03
-5.300000e-08,1.000000e-03,1.000000e-03
-5.250000e-08,-2.333333e-03,-2.266667e-03
-5.200000e-08,-6.866667e-03,-4.066667e-03
-5.150000e-08,-6.933333e-03,-1.066667e-03
-5.100000e-08,-1.000000e-03,-1.600000e-03
-5.050000e-08,-3.333333e-03,-1.186667e-02
-5.000000e-08,-6.133333e-03,-1.200000e-02
-4.950000e-08,-5.000000e-03,2.066667e-03
-4.900000e-08,-6.733333e-03,5.066667e-03
-4.850000e-08,-4.600000e-03,-3.866667e-03
-4.800000e-08,-5.666667e-03,-6.533334e-03
-4.750000e-08,-5.066667e-03,8.666667e-04
-4.700000e-08,2.066667e-03,2.733333e-03
-4.650000e-08,-9.333334e-04,-9.266667e-03
-4.600000e-08,-9.266667e-03,-1.086667e-02
-4.550000e-08,-9.200000e-03,2.000000e-03
-4.500000e-08,-7.000000e-03,2.666667e-03
-4.450000e-08,-5.866667e-03,-5.333333e-03
-4.400000e-08,-3.933333e-03,-7.600000e-03
-4.350000e-08,-1.933333e-03,-2.133333e-03
-4.300000e-08,8.000000e-04,-2.400000e-03
-4.250000e-08,-4.333334e-03,-1.360000e-02
-4.200000e-08,-8.200000e-03,-6.800000e-03
-4.150000e-08,1.266667e-03,3.933333e-03
-4.100000e-08,8.000000e-04,-2.533333e-03
-4.050000e-08,-9.933334e-03,-5.866667e-03
-4.000000e-08,-3.533333e-03,-2.933333e-03
-3.950000e-08,5.200000e-03,-1.533333e-03
-3.900000e-08,1.400000e-03,-2.133333e-03
-3.850000e-08,-2.733333e-03,-6.133333e-03
-3.800000e-08,-6.533334e-03,-8.133333e-03
-3.750000e-08,-7.600000e-03,-6.000000e-04
-3.700000e-08,-6.466667e-03,5.666667e-03
-3.650000e-08,-1.006667e-02,4.133333e-03
-3.600000e-08,-8.600000e-03,1.733333e-03
-3.550000e-08,-4.000000e-04,8.666667e-04
-3.500000e-08,1.133333e-03,-1.666667e-03
-3.450000e-08,-9.466667e-03,-9.200000e-03
-3.400000e-08,-1.106667e-02,-4.133333e-03
-3.350000e-08,-3.666667e-03,4.933333e-03
-3.300000e-08,-2.266667e-03,-3.866667e-03
-3.250000e-08,6.666667e-05,-9.200000e-03
-3.200000e-08,-5.000000e-03,-1.000000e-03
-3.150000e-08,-9.133333e-03,4.533333e-03
-3.100000e-08,-4.266667e-03,1.600000e-03
-3.050000e-08,-7.333334e-03,-4.133333e-03
-3.000000e-08,-9.133333e-03,-7.066667e-03
-2.950000e-08,-1.933333e-03,-8.133333e-03
-2.900000e-08,-4.133333e-03,-5.533333e-03
-2.850000e-08,-1.100000e-02,-4.266667e-03
-2.800000e-08,-8.400000e-03,-5.400000e-03
-2.750000e-08,5.333333e-04,7.333333e-04
-2.700000e-08,7.066667e-03,-4.666667e-04
-2.650000e-08,6.666667e-04,-6.000000e-03
-2.600000e-08,-6.733333e-03,4.200000e-03
-2.550000e-08,-3.866667e-03,7.733333e-03
-2.500000e-08,-6.133333e-03,-4.000000e-03
-2.450000e-08,-3.866667e-03,-7.933334e-03
-2.400000e-08,-2.333333e-03,-4.800000e-03
-2.350000e-08,-1.360000e-02,-3.066667e-03
-2.300000e-08,-9.266667e-03,-6.000000e-03
-2.250000e-08,-7.133333e-03,-1.626667e-02
-2.200000e-08,-1.100000e-02,-1.533333e-02
-2.150000e-08,8.000000e-04,4.000000e-03
-2.100000e-08,8.533333e-03,8.266667e-03
-2.050000e-08,3.466667e-03,-6.666667e-04
-2.000000e-08,-7.600000e-03,-2.000000e-03
-1.950000e-08,-8.333334e-03,-4.000000e-04
-1.900000e-08,-1.600000e-03,1.666667e-03
-1.850000e-08,-9.866667e-03,-1.866667e-03
-1.800000e-08,-1.420000e-02,-5.000000e-03
-1.750000e-08,-2.000000e-04,8.000000e-04
-1.700000e-08,4.200000e-03,6.400000e-03
-1.650000e-08,-3.200000e-03,-1.200000e-03
-1.600000e-08,-2.266667e-03,-6.400000e-03
-1.550000e-08,-4.666667e-04,1.600000e-03
-1.500000e-08,-6.733333e-03,-1.600000e-03
-1.450000e-08,-1.486667e-02,-1.586667e-02
-1.400000e-08,-1.253333e-02,-1.213333e-02
-1.350000e-08,-4.666667e-04,1.066667e-03
-1.300000e-08,1.000000e-03,-4.133333e-03
-1.250000e-08,-5.800000e-03,-1.040000e-02
-1.200000e-08,-4.933333e-03,-3.800000e-03
-1.150000e-08,6.666667e-05,1.800000e-03
-1.100000e-08,-1.266667e-03,-4.800000e-03
-1.050000e-08,-1.106667e-02,-1.200000e-02
-1.000000e-08,-1.280000e-02,-3.933333e-03
-9.500000e-09,-2.933333e-03,5.000000e-03
-9.000000e-09,-2.333333e-03,2.600000e-03
-8.500000e-09,-8.133333e-03,-1.733333e-03
-8.000000e-09,-3.600000e-03,-2.666667e-04
-7.500000e-09,2.666667e-03,-3.333333e-04
-7.000000e-09,-4.000000e-03,-4.933333e-03
-6.500000e-09,-1.066667e-02,-1.066667e-02
-6.000000e-09,-8.733333e-03,-1.073333e-02
-5.500000e-09,-7.800000e-03,-3.733333e-03
-5.000000e-09,-6.666667e-03,8.000000e-04
-4.500000e-09,-9.466667e-03,-3.266667e-03
-4.000000e-09,-1.106667e-02,-6.600000e-03
-3.500000e-09,-6.666667e-03,2.533333e-03
-3.000000e-09,-1.873333e-02,5.466667e-03
-2.500000e-09,-4.473333e-02,-1.040000e-02
-2.000000e-09,-7.766667e-02,-1.453333e-02
-1.500000e-09,-1.384000e-01,-1.666667e-03
-1.000000e-09,-2.376667e-01,-4.800000e-03
-5.000000e-10,-3.509333e-01,-1.933333e-02
1.944908e-21,-4.452000e-01,-2.800000e-02
5.000000e-10,-5.250000e-01,-4.120000e-02
1.000000e-09,-5.882000e-01,-7.326667e-02
1.500000e-09,-6.330667e-01,-1.092667e-01
2.000000e-09,-6.658667e-01,-1.232000e-01
2.500000e-09,-6.664667e-01,-1.391333e-01
